"","count","ncat","improve","index","adj"
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.973333333333333,18.2,0.714285714285715
"longitude",0,-1,0.96,12.785168,0.571428571428571
"srtm_elevation_500m.na.mean",0,-1,0.946666666666667,486.127768766834,0.428571428571429
"ltdr_yearly_ndvi_mean.2002.mean",68,-1,1.07391800940282e-06,1894.47636251,0
"dist_to_all_rivers.na.mean",68,-1,1.04911532788527e-06,2626.32437411659,0
"latitude",68,-1,1.03325639695243e-06,14.6479855,0
"v4composites_calibrated.2002.mean",68,-1,1.02917035173391e-06,0.4136146230455,0
"udel_precip_v4_01_yearly_mean.2002.mean",68,-1,1.0176861358118e-06,36.7148148148148,0
"treecover2000.na.mean",0,-1,0.941176470588235,0.10894259298445,0.5
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.926470588235294,224.706547174078,0.375
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.926470588235294,46.763203751698,0.375
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.911764705882353,33.7,0.25
"accessibility_map.na.mean",0,1,0.897058823529412,37.5376956372151,0.125
"dist_to_all_rivers.na.mean",60,-1,1.46678870804122e-06,2626.32437411659,0
"accessibility_map.na.mean",60,-1,1.38932006508726e-06,132.472578607538,0
"gpw_v3_density.2000.mean",60,-1,1.37383560891116e-06,109.255921588588,0
"dist_to_roads.na.mean",60,-1,1.35676567117444e-06,1451.11955549204,0
"latitude",60,-1,1.34846963473378e-06,13.487268,0
"accessibility_map.na.mean",53,-1,2.05493892189036e-06,129.691742388423,0
"dist_to_roads.na.mean",53,-1,1.98180950213009e-06,1451.11955549204,0
"dist_to_all_rivers.na.mean",53,-1,1.98048049398155e-06,1642.15893060861,0
"srtm_slope_500m.na.mean",53,-1,1.97145178973815e-06,0.555483522846424,0
"udel_precip_v4_01_yearly_mean.2002.mean",53,-1,1.9144585446388e-06,37.8847179471258,0
"srtm_slope_500m.na.mean",0,-1,0.792452830188679,0.140649804622147,0.3125
"gpw_v3_density.2000.mean",0,1,0.792452830188679,106.805374935777,0.3125
"dist_to_roads.na.mean",0,-1,0.773584905660377,1767.99119046069,0.25
"treecover2000.na.mean",0,1,0.773584905660377,0.0001903322969055,0.25
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.773584905660377,25.0330826664035,0.25
"gpw_v3_density.2000.mean",37,-1,3.11165655727083e-06,27.8953184621893,0
"accessibility_map.na.mean",37,1,3.10504773364064e-06,264.72352363885,0
"dist_to_all_rivers.na.mean",37,1,3.10481556710225e-06,1821.34732053073,0
"ltdr_yearly_ndvi_mean.2002.mean",37,-1,3.07588020270822e-06,1724.624353135,0
"treecover2000.na.mean",37,-1,3.03320890437019e-06,3.211885449231e-05,0
"accessibility_map.na.mean",0,1,0.918918918918919,284.063806309563,0.785714285714286
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.891891891891892,163.7,0.714285714285714
"latitude",0,1,0.864864864864865,14.049829,0.642857142857143
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.837837837837838,20.9749796084934,0.571428571428571
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.837837837837838,28.4894469057419,0.571428571428571
"dist_to_roads.na.mean",14,-1,1.55372943362975e-05,2924.81496666532,0
"udel_precip_v4_01_yearly_max.2002.mean",14,1,1.21270912135821e-05,140.767791980675,0
"udel_precip_v4_01_yearly_mean.2002.mean",14,1,1.21270912135821e-05,32.7348331149728,0
"gpw_v3_density.2000.mean",14,1,1.096916638563e-05,54.3180033960625,0
"srtm_slope_500m.na.mean",14,-1,1.05375305803705e-05,0.339613636119048,0
"srtm_slope_500m.na.mean",0,-1,0.857142857142857,0.339613636119048,0.5
"gpw_v3_density.2000.mean",0,1,0.857142857142857,37.0161674534069,0.5
"dist_to_all_rivers.na.mean",0,1,0.785714285714286,1469.21534852364,0.25
"srtm_elevation_500m.na.mean",0,1,0.785714285714286,341.620098535813,0.25
"accessibility_map.na.mean",0,-1,0.785714285714286,215.137268309044,0.25
"srtm_slope_500m.na.mean",7,-1,1.87557762694112e-05,0.320530053646231,0
"latitude",7,-1,1.87557762694112e-05,14.240777,0
"accessibility_map.na.mean",7,-1,1.87557762694112e-05,232.118457137524,0
"udel_precip_v4_01_yearly_max.2002.mean",7,-1,1.12581378394396e-05,144.394483258915,0
"udel_precip_v4_01_yearly_mean.2002.mean",7,-1,1.12581378394396e-05,34.1704540789738,0
"accessibility_map.na.mean",0,-1,1,232.118457137524,1
"latitude",0,-1,1,14.240777,1
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.857142857142857,144.394483258915,0.5
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.857142857142857,34.1704540789738,0.5
"udel_precip_v4_01_yearly_mean.2002.mean",8,-1,1.54812622618927e-05,36.8287036925891,0
"longitude",8,-1,1.00316631217855e-05,-6.077997,0
"treecover2000.na.mean",8,-1,9.25414130746449e-06,0.214313684345,0
"udel_air_temp_v4_01_yearly_min.2002.mean",8,-1,9.25414130746449e-06,24.2389669729745,0
"ltdr_yearly_ndvi_mean.2002.mean",8,-1,9.25414130746449e-06,1950.641044835,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.875,34.4,0.5
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.875,24.75,0.5
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.875,2002.422489665,0.5
"dist_to_all_rivers.na.mean",6,-1,1.69379159405811e-06,1897.7998871909,0
"v4composites_calibrated.2002.mean",6,-1,1.69379159405811e-06,17.5665289184,0
"accessibility_map.na.mean",6,-1,1.61447819119259e-06,17.9385857262681,0
"dist_to_roads.na.mean",6,-1,1.61447819119259e-06,1627.3072341026,0
"longitude",6,-1,1.61447819119259e-06,-0.1942715,0
"v4composites_calibrated.2002.mean",0,-1,1,17.5665289184,1
"dist_to_roads.na.mean",0,1,0.833333333333333,1627.3072341026,0.666666666666667
"srtm_elevation_500m.na.mean",0,-1,0.833333333333333,228.171943358933,0.666666666666667
"accessibility_map.na.mean",0,1,0.833333333333333,17.9385857262681,0.666666666666667
"gpw_v3_density.2000.mean",0,-1,0.833333333333333,576.694227650464,0.666666666666667
"srtm_elevation_500m.na.mean",16,1,5.68312813129174e-07,94.364112967204,0
"dist_to_roads.na.mean",16,-1,5.16806055248565e-07,1911.01823918538,0
"udel_precip_v4_01_yearly_min.2002.mean",16,-1,5.06872640553527e-07,3.90416587345387,0
"dist_to_all_rivers.na.mean",16,-1,5.05346228182739e-07,2565.94509624211,0
"srtm_slope_500m.na.mean",16,-1,4.9291918436543e-07,0.507341596178382,0
"dist_to_all_rivers.na.mean",0,-1,0.875,2565.94509624211,0.333333333333333
"gpw_v3_density.2000.mean",0,-1,0.875,33.7008704597709,0.333333333333333
"srtm_slope_500m.na.mean",13,-1,6.7804082765736e-07,0.507341596178382,0
"udel_air_temp_v4_01_yearly_min.2002.mean",13,-1,6.4562564675035e-07,12.4,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",13,-1,6.4562564675035e-07,21.6040748319563,0
"dist_to_roads.na.mean",13,-1,6.39562707560023e-07,9668.16008756754,0
"ltdr_yearly_ndvi_mean.2002.mean",13,-1,6.35009750283122e-07,2905.23692511,0
"dist_to_roads.na.mean",0,-1,0.923076923076923,9668.16008756754,0.5
"ltdr_yearly_ndvi_mean.2002.mean",214,1,4.33313640739508e-08,3558.254496055,0
"accessibility_map.na.mean",214,1,4.29442425539766e-08,359.672448297754,0
"longitude",214,1,4.2586312432392e-08,34.050053,0
"srtm_elevation_500m.na.mean",214,1,4.21811361206726e-08,1314.28478980554,0
"udel_precip_v4_01_yearly_min.2002.mean",214,1,4.20300835844309e-08,9.74761059551869,0
"udel_precip_v4_01_yearly_min.2002.mean",210,1,5.51767303452502e-08,1.01071866157732,0
"srtm_elevation_500m.na.mean",210,1,5.49306652264994e-08,1314.28478980554,0
"treecover2000.na.mean",210,1,5.47754835028309e-08,13.3813389374,0
"latitude",210,1,5.46687318420082e-08,9.383357,0
"longitude",210,1,5.43339532235079e-08,34.050053,0
"gpw_v3_density.2000.mean",0,1,0.761904761904762,176.654418810937,0.305555555555555
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.757142857142857,102.695224908001,0.291666666666667
"latitude",0,1,0.738095238095238,33.2475105,0.236111111111111
"treecover2000.na.mean",0,1,0.728571428571429,28.16983881195,0.208333333333333
"srtm_slope_500m.na.mean",0,1,0.714285714285714,5.90625047875908,0.166666666666667
"accessibility_map.na.mean",72,1,2.30119706078803e-07,359.672448297754,0
"longitude",72,1,2.16643691470604e-07,41.019333,0
"dist_to_all_rivers.na.mean",72,1,2.10834531171323e-07,3446.49924211742,0
"udel_precip_v4_01_yearly_min.2002.mean",72,1,2.08908518161353e-07,41.616666696331,0
"udel_precip_v4_01_yearly_mean.2002.mean",72,1,2.06938855536561e-07,144.297765990666,0
"latitude",0,-1,0.958333333333333,-7.528226,0.769230769230769
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.944444444444444,158.508388424367,0.692307692307692
"dist_to_all_rivers.na.mean",0,1,0.930555555555556,91803.8694540201,0.615384615384616
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.902777777777778,416.824518899224,0.461538461538462
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.902777777777778,41.616666696331,0.461538461538462
"latitude",13,-1,6.66947959871762e-06,-11.6346285,0
"udel_air_temp_v4_01_yearly_min.2002.mean",13,-1,4.21919743176107e-06,22.1380022676084,0
"dist_to_all_rivers.na.mean",13,-1,3.87490011942852e-06,7680974.6069816,0
"accessibility_map.na.mean",13,-1,3.87490011942852e-06,1478.78153412953,0
"udel_precip_v4_01_yearly_min.2002.mean",13,-1,3.87490011942852e-06,72.75,0
"wdpa_5km.na.sum",0,1,0.923076923076923,2,0.833333333333333
"dist_to_roads.na.mean",0,-1,0.846153846153846,2453.5488382607,0.666666666666667
"dist_to_all_rivers.na.mean",0,1,0.769230769230769,162595.92728573,0.5
"treecover2000.na.mean",0,1,0.769230769230769,39.1515898831,0.5
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.769230769230769,22.1380022676084,0.5
"latitude",59,1,3.04226995423882e-07,36.630582,0
"longitude",59,-1,2.93902322886687e-07,-43.304081,0
"udel_air_temp_v4_01_yearly_min.2002.mean",59,-1,2.86538913461857e-07,6.17905763658123,0
"v4composites_calibrated.2002.mean",59,1,2.86532672746185e-07,3.24573885851,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",59,1,2.81961432319736e-07,15.7703299259665,0
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.966101694915254,3.09627016823619,0.8
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.966101694915254,14.3583565642395,0.8
"v4composites_calibrated.2002.mean",0,1,0.932203389830508,7.7546354155,0.6
"longitude",0,1,0.915254237288136,55.926893,0.5
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.915254237288136,80.9273913156754,0.5
"udel_precip_v4_01_yearly_max.2002.mean",10,1,1.324962156458e-05,77.6,0
"udel_precip_v4_01_yearly_mean.2002.mean",10,1,1.324962156458e-05,31.4166666666667,0
"treecover2000.na.mean",10,-1,8.67126054537799e-06,0.3615913228845,0
"wdpa_5km.na.sum",10,-1,8.04998312581062e-06,3.960000157355,0
"v4composites_calibrated.2002.mean",10,-1,7.10461079534036e-06,55.2098917254459,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,1,31.4166666666667,1
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.9,3.95668085676158,0.75
"ltdr_yearly_ndvi_mean.2002.mean",0,1,0.9,2348.001480775,0.75
"dist_to_roads.na.mean",0,-1,0.8,2534.61164381925,0.5
"srtm_slope_500m.na.mean",0,-1,0.8,3.69671115231872,0.5
"longitude",49,-1,3.9500237445155e-07,-43.304081,0
"udel_air_temp_v4_01_yearly_max.2002.mean",49,1,3.7920040566792e-07,29.2749875714742,0
"udel_precip_v4_01_yearly_max.2002.mean",49,1,3.7288255908984e-07,247.645119847749,0
"ltdr_yearly_ndvi_mean.2002.mean",49,1,3.67194893933617e-07,2786.421342475,0
"dist_to_all_rivers.na.mean",49,1,3.65264103736371e-07,3446.49924211742,0
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.979591836734694,25.3749627144227,0.8
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.959183673469388,43.816666696331,0.6
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.959183673469388,27.2173562744601,0.6
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.938775510204082,144.297765990666,0.4
"srtm_slope_500m.na.mean",0,1,0.918367346938776,9.77340324824322,0.2
"gpw_v3_density.2000.mean",44,1,5.12842837545972e-07,52.3918259544469,0
"wdpa_5km.na.sum",44,1,4.99257260609083e-07,0.4999999850985,0
"udel_precip_v4_01_yearly_min.2002.mean",44,1,4.53600624455464e-07,11.3995331478154,0
"srtm_slope_500m.na.mean",44,1,4.47717091589272e-07,0.912070835940203,0
"dist_to_all_rivers.na.mean",44,1,4.44081748469857e-07,2621.97070187279,0
"wdpa_5km.na.sum",0,-1,0.840909090909091,1.50499999523,0.461538461538462
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.795454545454545,338.539095794239,0.307692307692307
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.772727272727273,1.90328823048798,0.230769230769231
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.772727272727273,136.783333353167,0.230769230769231
"dist_to_all_rivers.na.mean",0,1,0.75,1262.96367419361,0.153846153846154
"accessibility_map.na.mean",31,1,7.29840499778628e-07,153.305756576704,0
"udel_precip_v4_01_yearly_min.2002.mean",31,1,6.98664724434597e-07,11.2307664943047,0
"treecover2000.na.mean",31,1,6.93140900296748e-07,0.04062215908695,0
"udel_precip_v4_01_yearly_max.2002.mean",31,1,6.9236275858017e-07,247.645119847749,0
"wdpa_5km.na.sum",31,1,6.85276382802562e-07,0.9000000059605,0
"gpw_v3_density.2000.mean",0,-1,0.838709677419355,159.26999756093,0.642857142857143
"dist_to_roads.na.mean",0,1,0.774193548387097,2714.38139440888,0.5
"srtm_slope_500m.na.mean",0,1,0.741935483870968,1.55602031135465,0.428571428571429
"latitude",0,1,0.709677419354839,34.468727,0.357142857142857
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.709677419354839,9.99241690176009,0.357142857142857
"treecover2000.na.mean",14,1,3.47141559829671e-06,22.8548285947,0
"udel_precip_v4_01_yearly_mean.2002.mean",14,1,3.21937134571567e-06,94.1392543959618,0
"ltdr_yearly_ndvi_mean.2002.mean",14,1,3.21937134571567e-06,2511.5292017,0
"longitude",14,1,3.21008303967251e-06,1.043498,0
"udel_air_temp_v4_01_yearly_max.2002.mean",14,1,3.16180418915423e-06,27,0
"gpw_v3_density.2000.mean",0,1,0.928571428571429,140.10192972757,0.666666666666667
"latitude",0,-1,0.928571428571429,6.3131285,0.666666666666667
"longitude",0,-1,0.928571428571429,1.043498,0.666666666666667
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.928571428571429,94.1392543959618,0.666666666666667
"ltdr_yearly_ndvi_mean.2002.mean",0,1,0.928571428571429,2511.5292017,0.666666666666667
"accessibility_map.na.mean",11,1,7.65514833708113e-06,258.334362060161,0
"dist_to_all_rivers.na.mean",11,1,5.3006061677138e-06,1842.58628133401,0
"udel_air_temp_v4_01_yearly_max.2002.mean",11,1,5.30019695390093e-06,27.9604488941703,0
"udel_precip_v4_01_yearly_min.2002.mean",11,1,5.28575386411695e-06,12.4,0
"dist_to_roads.na.mean",11,1,5.19945697915617e-06,4554.80910413255,0
"srtm_slope_500m.na.mean",17,1,1.26119822772355e-06,0.853145885698427,0
"udel_air_temp_v4_01_yearly_max.2002.mean",17,1,1.21719674751951e-06,27.3469883480569,0
"udel_precip_v4_01_yearly_min.2002.mean",17,1,1.18759052288028e-06,12.3296958574818,0
"treecover2000.na.mean",17,1,1.17658195821104e-06,0.2960898753883,0
"gpw_v3_density.2000.mean",17,1,1.16528022592116e-06,187.969224421796,0
"accessibility_map.na.mean",0,1,0.823529411764706,84.7907250391444,0.4
"treecover2000.na.mean",0,1,0.823529411764706,0.05275845364865,0.4
"dist_to_all_rivers.na.mean",0,1,0.764705882352941,1601.10800408819,0.2
"wdpa_5km.na.sum",0,-1,0.764705882352941,0.249999992549,0.2
"v4composites_calibrated.2002.mean",0,1,0.764705882352941,0.04276572816855,0.2
"udel_precip_v4_01_yearly_min.2002.mean",13,1,5.91017096728638e-06,10.2111111111111,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",13,-1,5.44261741279776e-06,23.8778508764964,0
"udel_precip_v4_01_yearly_max.2002.mean",13,-1,5.44261741279776e-06,188.211905875972,0
"udel_precip_v4_01_yearly_mean.2002.mean",13,-1,5.44261741279776e-06,89.7915657083142,0
"srtm_elevation_500m.na.mean",13,1,5.15920535310518e-06,815.535474186533,0
"srtm_elevation_500m.na.mean",0,1,0.923076923076923,815.535474186533,0.833333333333333
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.923076923076923,214.407142654533,0.833333333333333
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.923076923076923,92.157056193513,0.833333333333333
"dist_to_all_rivers.na.mean",0,1,0.846153846153846,1774.70679762241,0.666666666666667
"longitude",0,1,0.846153846153846,5.398328,0.666666666666667
"treecover2000.na.mean",138,-1,8.614654479469e-08,13.47162070815,0
"srtm_slope_500m.na.mean",138,-1,8.53664787250572e-08,8.59450785381246,0
"srtm_elevation_500m.na.mean",138,1,8.44019293864494e-08,1371.9459608062,0
"udel_precip_v4_01_yearly_max.2002.mean",138,-1,8.43300911763916e-08,309.83412950011,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",138,-1,8.33734463922764e-08,22.5659413895893,0
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.898550724637681,2802.363886175,0.548387096774194
"latitude",0,1,0.884057971014493,8.994985,0.483870967741936
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.876811594202899,89.3541666666667,0.451612903225806
"longitude",0,1,0.855072463768116,-11.914831,0.354838709677419
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.833333333333333,398.134091292463,0.258064516129032
"srtm_slope_500m.na.mean",107,-1,1.14922527568989e-07,8.59450785381246,0
"udel_precip_v4_01_yearly_max.2002.mean",107,-1,1.09904523433923e-07,307.786281387611,0
"gpw_v3_density.2000.mean",107,1,1.09457342162192e-07,17.5291150111696,0
"udel_precip_v4_01_yearly_mean.2002.mean",107,1,1.08082200050495e-07,27.6004368503242,0
"dist_to_all_rivers.na.mean",107,-1,1.07978669603968e-07,5071.6092487924,0
"udel_precip_v4_01_yearly_max.2002.mean",105,-1,1.47331365936951e-07,307.786281387611,0
"srtm_elevation_500m.na.mean",105,-1,1.40657285387849e-07,1371.9459608062,0
"gpw_v3_density.2000.mean",105,1,1.40028062753362e-07,17.5291150111696,0
"udel_air_temp_v4_01_yearly_max.2002.mean",105,-1,1.38802776287666e-07,30.9259799013789,0
"dist_to_roads.na.mean",105,-1,1.3860105757308e-07,566.848873835273,0
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.961904761904762,2842.829185725,0.200000000000001
"ltdr_yearly_ndvi_mean.2002.mean",100,-1,1.78143586920477e-07,2688.830186575,0
"udel_precip_v4_01_yearly_mean.2002.mean",100,-1,1.7032739082336e-07,39.5398012684921,0
"gpw_v3_density.2000.mean",100,1,1.68674722448013e-07,17.5291150111696,0
"udel_precip_v4_01_yearly_max.2002.mean",100,-1,1.66721954002807e-07,127.949359088465,0
"udel_air_temp_v4_01_yearly_max.2002.mean",100,-1,1.64081536902519e-07,30.9259799013789,0
"treecover2000.na.mean",0,-1,0.97,10.0015818055,0.5
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.96,79.9926960734527,0.333333333333333
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.95,256.3,0.166666666666667
"dist_to_roads.na.mean",94,-1,2.32191630037586e-07,1009.9707291744,0
"gpw_v3_density.2000.mean",94,1,2.23625099712531e-07,17.6271874978345,0
"srtm_slope_500m.na.mean",94,-1,2.23381619842099e-07,1.69289932071785,0
"udel_precip_v4_01_yearly_mean.2002.mean",94,1,2.2101911897505e-07,27.6004368503242,0
"udel_air_temp_v4_01_yearly_max.2002.mean",94,-1,2.20831806187223e-07,29.940977460637,0
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.946808510638298,0.144055945493986,0.166666666666666
"udel_air_temp_v4_01_yearly_mean.2002.mean",6,1,1.85665770288918e-06,18.8859484614532,0
"latitude",6,-1,1.85665770288918e-06,27.717346,0
"udel_air_temp_v4_01_yearly_min.2002.mean",6,1,1.85665770288918e-06,10.5,0
"udel_air_temp_v4_01_yearly_max.2002.mean",6,-1,1.21413004567215e-06,27.7818181849354,0
"srtm_elevation_500m.na.mean",6,-1,1.21413004567215e-06,1374.39001668497,0
"latitude",0,-1,1,27.717346,1
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,1,10.5,1
"dist_to_all_rivers.na.mean",0,1,0.833333333333333,1697.0906135056,0.5
"treecover2000.na.mean",0,1,0.833333333333333,0.1011406206874,0.5
"longitude",0,-1,0.833333333333333,45.493503,0.5
"longitude",88,-1,3.34903824153679e-07,6.852448,0
"udel_precip_v4_01_yearly_max.2002.mean",88,-1,3.23912787196856e-07,275.62597411112,0
"dist_to_all_rivers.na.mean",88,-1,3.23581734154714e-07,4774.5107102465,0
"dist_to_roads.na.mean",88,-1,3.20538872106851e-07,3618.02256826281,0
"gpw_v3_density.2000.mean",88,1,3.20480024764955e-07,17.6271874978345,0
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.886363636363636,21.5000543952774,0.736842105263158
"srtm_elevation_500m.na.mean",0,-1,0.840909090909091,398.961580445947,0.631578947368421
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.829545454545455,27.7145833333333,0.605263157894737
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.795454545454545,107.246672759139,0.526315789473684
"latitude",0,-1,0.75,14.83984,0.421052631578947
"gpw_v3_density.2000.mean",38,1,9.11724113328592e-07,24.5798301696777,0
"latitude",38,-1,8.74309862094043e-07,9.9998565,0
"dist_to_all_rivers.na.mean",38,-1,8.47620769942399e-07,4662.74375731361,0
"srtm_slope_500m.na.mean",38,-1,8.36631304053889e-07,0.740782037972151,0
"dist_to_roads.na.mean",38,-1,8.17272255407737e-07,2865.64076469945,0
"longitude",0,1,0.868421052631579,-0.864831,0.736842105263158
"dist_to_roads.na.mean",0,-1,0.789473684210526,2865.64076469945,0.578947368421053
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.763157894736842,127.347089556659,0.526315789473684
"treecover2000.na.mean",0,1,0.736842105263158,5.963854040735e-06,0.473684210526316
"latitude",0,-1,0.736842105263158,14.38136,0.473684210526316
"dist_to_all_rivers.na.mean",19,-1,1.26822337476958e-06,1945.1523290591,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",19,-1,1.25078292460352e-06,27.1446428501104,0
"udel_air_temp_v4_01_yearly_max.2002.mean",19,-1,1.25078292460352e-06,30.4857142784918,0
"gpw_v3_density.2000.mean",19,-1,1.21974912629548e-06,72.3115177949029,0
"srtm_elevation_500m.na.mean",19,-1,1.20042410919408e-06,389.698007792217,0
"srtm_slope_500m.na.mean",0,-1,0.842105263157895,0.720761046384538,0.5
"dist_to_roads.na.mean",0,-1,0.789473684210526,1492.22349982988,0.333333333333333
"accessibility_map.na.mean",0,-1,0.789473684210526,59.1741838890177,0.333333333333333
"gpw_v3_density.2000.mean",0,1,0.789473684210526,106.071651445043,0.333333333333333
"v4composites_calibrated.2002.mean",0,1,0.789473684210526,3.00329661230305,0.333333333333333
"udel_air_temp_v4_01_yearly_min.2002.mean",13,-1,1.51712969537132e-06,24.8857142784918,0
"udel_air_temp_v4_01_yearly_max.2002.mean",13,-1,1.5073380366275e-06,30.4857142784918,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",13,-1,1.5073380366275e-06,27.2779761834438,0
"srtm_elevation_500m.na.mean",13,-1,1.47704734249045e-06,284.613565359925,0
"wdpa_5km.na.sum",13,-1,1.43422128107933e-06,1.354999899865,0
"srtm_elevation_500m.na.mean",0,1,0.923076923076923,284.613565359925,0.833333333333333
"treecover2000.na.mean",0,-1,0.923076923076923,0.41350333855017,0.833333333333333
"latitude",0,1,0.923076923076923,12.8225045,0.833333333333333
"longitude",0,1,0.923076923076923,0.735168,0.833333333333333
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.923076923076923,171.527855752063,0.833333333333333
"udel_air_temp_v4_01_yearly_min.2002.mean",50,-1,7.9134259915461e-07,15.8428982644531,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",50,-1,7.8806174501717e-07,21.0669091015948,0
"latitude",50,1,7.66212685678211e-07,17.962245,0
"srtm_slope_500m.na.mean",50,1,7.45638080273587e-07,1.7456665825905,0
"udel_air_temp_v4_01_yearly_max.2002.mean",50,-1,7.20720004386411e-07,29.3052631821452,0
"latitude",0,1,0.94,25.171042,0.875
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.92,22.8561725961876,0.833333333333333
"srtm_slope_500m.na.mean",0,1,0.88,1.7456665825905,0.75
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.84,31.8746455653435,0.666666666666667
"v4composites_calibrated.2002.mean",0,1,0.82,0.02280825696955,0.625
"accessibility_map.na.mean",26,-1,2.34335892588379e-06,179.730885980628,0
"udel_precip_v4_01_yearly_mean.2002.mean",26,-1,2.33018839444807e-06,27.6004368503242,0
"udel_precip_v4_01_yearly_max.2002.mean",26,-1,2.31691630771534e-06,127.949359088465,0
"udel_air_temp_v4_01_yearly_max.2002.mean",26,1,2.30498837592375e-06,25.4182601056554,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",26,1,2.30498837592375e-06,13.8355686670215,0
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.884615384615385,74.1101869860875,0.625
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.884615384615385,24.1728423351783,0.625
"v4composites_calibrated.2002.mean",0,1,0.884615384615385,7.45390679333217,0.625
"dist_to_roads.na.mean",0,-1,0.769230769230769,3411.22133186481,0.25
"srtm_elevation_500m.na.mean",0,-1,0.769230769230769,1002.26824487108,0.25
"udel_air_temp_v4_01_yearly_min.2002.mean",8,1,1.71407363409104e-05,0.366384282227479,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",8,1,1.71407363409104e-05,16.0165657247438,0
"srtm_slope_500m.na.mean",8,-1,6.34395503156041e-06,1.89974007971382,0
"gpw_v3_density.2000.mean",8,-1,5.41772334263791e-06,61.0269920202386,0
"treecover2000.na.mean",8,-1,5.40318398257316e-06,0.0320545359576,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,1,16.0165657247438,1
"dist_to_all_rivers.na.mean",0,1,0.875,2479.41114875687,0.5
"latitude",0,-1,0.875,31.937889,0.5
"longitude",0,-1,0.875,43.197803,0.5
"dist_to_all_rivers.na.mean",24,-1,1.91788792902797e-06,2070.54796746786,0
"srtm_slope_500m.na.mean",24,1,1.71900665216555e-06,1.36460313414303,0
"gpw_v3_density.2000.mean",24,1,1.65088952682758e-06,8.5485240626778,0
"accessibility_map.na.mean",24,1,1.62926555544958e-06,319.328766672831,0
"v4composites_calibrated.2002.mean",24,1,1.50218983738433e-06,1.821618657105,0
"srtm_slope_500m.na.mean",0,-1,0.708333333333333,1.03996918111123,0.363636363636364
