"","count","ncat","improve","index","adj"
"srtm_slope_500m.na.mean",0,-1,0.8,7.14578812131496,0.5
"accessibility_map.na.mean",0,1,0.8,308.927662850631,0.5
"udel_air_temp_v4_01_yearly_min.2002.mean",20,-1,1.67318440813025e-06,24.6625683568918,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",20,-1,1.63978409404491e-06,26.4586661504314,0
"longitude",20,1,1.62737623510627e-06,64.8661275,0
"srtm_slope_500m.na.mean",20,1,1.61156085147538e-06,0.650452151624378,0
"srtm_elevation_500m.na.mean",20,1,1.53730080332315e-06,116.819201025124,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.95,25.7791666666667,0.888888888888889
"srtm_slope_500m.na.mean",0,1,0.8,0.650452151624378,0.555555555555556
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.8,26.8,0.555555555555556
"srtm_elevation_500m.na.mean",0,1,0.75,116.819201025124,0.444444444444444
"gpw_v3_density.2000.mean",0,-1,0.75,17.0714585668606,0.444444444444444
"udel_air_temp_v4_01_yearly_mean.2002.mean",9,1,4.13587809877272e-06,25.4458333333333,0
"accessibility_map.na.mean",9,-1,3.98366843507583e-06,203.079467743424,0
"udel_air_temp_v4_01_yearly_max.2002.mean",9,1,3.57589916511261e-06,26.875,0
"latitude",9,1,3.46797111938471e-06,4.4011025,0
"udel_precip_v4_01_yearly_min.2002.mean",9,-1,3.4679711193847e-06,13.075,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.888888888888889,27.375,0.5
"udel_air_temp_v4_01_yearly_min.2002.mean",14,1,1.22910911893591e-06,24.0952380960828,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",14,1,1.22355151606293e-06,26.575,0
"gpw_v3_density.2000.mean",14,1,9.09988182726683e-07,136.196993026861,0
"udel_precip_v4_01_yearly_mean.2002.mean",14,1,8.65218251334517e-07,112.767731677408,0
"udel_precip_v4_01_yearly_max.2002.mean",14,1,8.58051087790641e-07,334,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.928571428571429,26.8,0.833333333333333
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.928571428571429,25.3875,0.833333333333333
"dist_to_roads.na.mean",0,-1,0.857142857142857,491.420165527601,0.666666666666667
"gpw_v3_density.2000.mean",0,1,0.857142857142857,136.196993026861,0.666666666666667
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.857142857142857,112.767731677408,0.666666666666667
"accessibility_map.na.mean",22,1,4.49854706746322e-07,208.903657201458,0
"longitude",22,1,4.10257379010717e-07,106.0584005,0
"udel_precip_v4_01_yearly_mean.2002.mean",22,1,4.00210639723103e-07,140.533447871673,0
"dist_to_roads.na.mean",22,1,3.78159289807056e-07,6467.0764160987,0
"udel_precip_v4_01_yearly_max.2002.mean",22,1,3.49022674017084e-07,350.000398122127,0
"dist_to_roads.na.mean",0,1,0.863636363636364,4989.88997812811,0.7
"srtm_slope_500m.na.mean",0,1,0.772727272727273,4.43775091992859,0.5
"wdpa_5km.na.sum",0,1,0.772727272727273,26.58500099185,0.5
"treecover2000.na.mean",0,1,0.772727272727273,72.0418610482,0.5
"longitude",0,1,0.772727272727273,108.217875,0.5
"latitude",12,1,3.1267712142294e-06,-0.9683615,0
"accessibility_map.na.mean",12,1,3.12589691297076e-06,833.000273310417,0
"srtm_elevation_500m.na.mean",12,-1,3.05712594792237e-06,420.50109604418,0
"dist_to_roads.na.mean",12,1,3.01978827666306e-06,16594.3298997386,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",12,1,2.5980862775544e-06,22.9425625425812,0
"dist_to_all_rivers.na.mean",0,-1,0.916666666666667,3317.39320732295,0.666666666666667
"srtm_slope_500m.na.mean",0,1,0.833333333333333,5.47291370236429,0.333333333333333
"wdpa_5km.na.sum",0,1,0.833333333333333,14.87000083925,0.333333333333333
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.833333333333333,395.85,0.333333333333333
"udel_air_temp_v4_01_yearly_mean.2002.mean",9,1,8.43038728660918e-06,23.6291666666667,0
"dist_to_all_rivers.na.mean",9,-1,7.95419576644778e-06,2177.94080412982,0
"udel_air_temp_v4_01_yearly_min.2002.mean",9,-1,7.34170079776518e-06,22.6878308625324,0
"accessibility_map.na.mean",9,-1,6.3756560523612e-06,833.000273310417,0
"dist_to_roads.na.mean",9,-1,5.5057105475611e-06,16594.3298997386,0
"srtm_elevation_500m.na.mean",0,-1,0.888888888888889,939.674714067404,0.75
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.888888888888889,583.9,0.75
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.888888888888889,6,0.75
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.888888888888889,187.989583333333,0.75
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.888888888888889,26.65,0.75
"treecover2000.na.mean",10,1,9.0836791752908e-07,29.8346564862,0
"longitude",10,1,9.00666724781907e-07,106.2250655,0
"udel_air_temp_v4_01_yearly_max.2002.mean",10,1,7.87549541998309e-07,27.7750668051532,0
"srtm_slope_500m.na.mean",10,1,7.57735331203403e-07,1.29327990830271,0
"accessibility_map.na.mean",10,1,7.31098184979966e-07,142.323730343547,0
"srtm_slope_500m.na.mean",0,1,0.9,1.29327990830271,0.666666666666667
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.9,2733.11341812,0.666666666666667
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.8,353.306804582033,0.333333333333334
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.8,25.55,0.333333333333334
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.8,24.1625,0.333333333333334
"srtm_elevation_500m.na.mean",40,1,6.20875863035115e-07,189.576928802391,0
"udel_air_temp_v4_01_yearly_min.2002.mean",40,1,6.11711276357534e-07,24.5,0
"udel_precip_v4_01_yearly_max.2002.mean",40,1,5.8218053753404e-07,436.606455654531,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",40,1,5.3083436795792e-07,27.4387530991774,0
"dist_to_roads.na.mean",40,1,5.19105946425394e-07,2634.55323891454,0
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.925,24.7523530690808,0.7
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.875,27.0583639218963,0.5
"dist_to_all_rivers.na.mean",0,-1,0.825,2835.6696583259,0.3
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.825,436.606455654531,0.3
"dist_to_roads.na.mean",0,1,0.8,1101.4223623612,0.2
"srtm_slope_500m.na.mean",30,1,1.08795987534613e-06,7.12829318705329,0
"longitude",30,1,1.08795987534613e-06,70.660718,0
"treecover2000.na.mean",30,1,1.03643084801816e-06,56.92278334685,0
"accessibility_map.na.mean",30,-1,1.02367180999502e-06,422.20624663101,0
"dist_to_all_rivers.na.mean",30,1,1.00154989063077e-06,2582.80697233429,0
"longitude",0,1,1,70.660718,1
"treecover2000.na.mean",0,1,0.9,56.92278334685,0.25
"dist_to_all_rivers.na.mean",26,-1,1.80217611776446e-06,1628.04792670323,0
"longitude",26,-1,1.6602252622302e-06,-1.533832,0
"gpw_v3_density.2000.mean",26,1,1.64244141109193e-06,1.53709352016449,0
"srtm_slope_500m.na.mean",26,-1,1.58491412500362e-06,0.182105838678648,0
"accessibility_map.na.mean",26,-1,1.51458620247651e-06,422.20624663101,0
"srtm_slope_500m.na.mean",0,-1,0.807692307692308,0.182105838678648,0.285714285714286
"latitude",0,1,0.807692307692308,28.102754,0.285714285714286
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.807692307692308,8.38863636161593,0.285714285714286
"accessibility_map.na.mean",0,-1,0.769230769230769,279.240538175404,0.142857142857143
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.769230769230769,22.8764593745509,0.142857142857143
"dist_to_all_rivers.na.mean",19,1,4.17514856245725e-06,2582.80697233429,0
"treecover2000.na.mean",19,1,3.34310359972089e-06,1.27565920571,0
"ltdr_yearly_ndvi_mean.2002.mean",19,1,3.15306206877742e-06,2391.960627935,0
"udel_precip_v4_01_yearly_max.2002.mean",19,1,3.08831965867502e-06,84.0783950280229,0
"udel_precip_v4_01_yearly_mean.2002.mean",19,1,3.08831965867502e-06,26.7219053966461,0
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.842105263157895,379.299512221147,0.5
"dist_to_roads.na.mean",0,1,0.789473684210526,4679.40579356342,0.333333333333333
"srtm_elevation_500m.na.mean",0,1,0.789473684210526,1332.56396984459,0.333333333333333
"gpw_v3_density.2000.mean",0,-1,0.789473684210526,0.149225350469351,0.333333333333333
"wdpa_5km.na.sum",0,1,0.789473684210526,163.8749923705,0.333333333333333
"udel_air_temp_v4_01_yearly_max.2002.mean",10,1,3.73798929673149e-06,29.6750000055879,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",10,1,3.73270187722202e-06,27.4387530991774,0
"accessibility_map.na.mean",10,1,3.44497758171996e-06,597.86790973555,0
"treecover2000.na.mean",10,1,3.44497758171996e-06,70.4784707811,0
"udel_precip_v4_01_yearly_min.2002.mean",10,1,3.44497758171996e-06,7.59987009382999,0
"srtm_elevation_500m.na.mean",0,1,0.9,35.9480331408115,0.666666666666667
"accessibility_map.na.mean",0,-1,0.9,597.86790973555,0.666666666666667
"treecover2000.na.mean",0,-1,0.9,70.4784707811,0.666666666666667
"latitude",0,1,0.9,4.6463385,0.666666666666667
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.9,7.59987009382999,0.666666666666667
"ltdr_yearly_ndvi_mean.2002.mean",38,-1,1.69310019221952e-07,2176.47151943,0
"srtm_slope_500m.na.mean",38,1,1.6198782397817e-07,15.3132404412176,0
"treecover2000.na.mean",38,-1,1.55921732552789e-07,3.11903957227,0
"latitude",38,1,1.53111114482624e-07,21.4295375,0
"dist_to_roads.na.mean",38,1,1.37588260142062e-07,7077.26329985453,0
"latitude",0,-1,0.842105263157895,5.075877,0.5
"longitude",0,-1,0.815789473684211,32.1662745,0.416666666666667
"srtm_elevation_500m.na.mean",0,1,0.789473684210526,1910.31386824856,0.333333333333333
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.763157894736842,97.317905520083,0.25
"srtm_slope_500m.na.mean",0,-1,0.736842105263158,16.2226265027666,0.166666666666666
"longitude",26,1,8.96634009371049e-07,33.9226845,0
"latitude",26,1,8.17274400439878e-07,7.99186,0
"treecover2000.na.mean",26,-1,7.54932623946973e-07,4.47424898619,0
"udel_precip_v4_01_yearly_min.2002.mean",26,-1,7.37748025342815e-07,6.14840682896094,0
"accessibility_map.na.mean",26,1,6.86053574719172e-07,1011.72647606167,0
"accessibility_map.na.mean",0,1,0.961538461538462,1011.72647606167,0.666666666666667
"latitude",0,1,0.961538461538462,7.99186,0.666666666666667
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.961538461538462,24.9,0.666666666666667
"latitude",23,-1,1.43528422998338e-06,-1.6199795,0
"udel_precip_v4_01_yearly_min.2002.mean",23,-1,1.35708103487431e-06,6.14840682896094,0
"dist_to_all_rivers.na.mean",23,-1,1.2465202957223e-06,2650.15114626269,0
"longitude",23,1,1.22438181581256e-06,-71.623531,0
"wdpa_5km.na.sum",23,-1,1.20899474861458e-06,5.160000145435,0
"srtm_elevation_500m.na.mean",0,1,0.869565217391304,3366.50551447861,0.571428571428571
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.869565217391304,1.64300262631014,0.571428571428571
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.869565217391304,11.1395833333333,0.571428571428571
"srtm_slope_500m.na.mean",0,-1,0.826086956521739,4.00694489597843,0.428571428571429
"longitude",0,-1,0.826086956521739,-78.707386,0.428571428571429
"srtm_elevation_500m.na.mean",16,1,1.95159386892709e-06,2742.65269345125,0
"udel_air_temp_v4_01_yearly_max.2002.mean",16,1,1.61732230031984e-06,21.2355666222959,0
"longitude",16,1,1.53497746560253e-06,-34.9568665,0
"latitude",16,1,1.46160318842244e-06,0.419345,0
"v4composites_calibrated.2002.mean",16,1,1.44886002518714e-06,0.69163847528,0
"dist_to_all_rivers.na.mean",0,1,0.875,2893.1072134976,0.6
"srtm_slope_500m.na.mean",0,1,0.8125,12.3884697989206,0.4
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.8125,12.9286246835726,0.4
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.8125,12.1327891301088,0.4
"accessibility_map.na.mean",0,1,0.75,448.945831851182,0.2
"udel_air_temp_v4_01_yearly_min.2002.mean",12,1,3.28653369332795e-07,14.4570999268721,0
"udel_precip_v4_01_yearly_mean.2002.mean",12,1,2.98109884380232e-07,104.783600398374,0
"udel_precip_v4_01_yearly_min.2002.mean",12,1,2.91891702474796e-07,3.88313021905177,0
"ltdr_yearly_ndvi_mean.2002.mean",12,1,2.90157935260978e-07,2774.782588345,0
"srtm_slope_500m.na.mean",12,1,2.82731454152522e-07,11.6773740936115,0
"latitude",0,-1,0.916666666666667,22.091921,0.8
"longitude",0,-1,0.916666666666667,59.851833,0.8
"dist_to_all_rivers.na.mean",0,1,0.833333333333333,1933.53293059857,0.6
"srtm_slope_500m.na.mean",0,-1,0.833333333333333,6.36747304827639,0.6
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.833333333333333,18.2560565088114,0.6
"treecover2000.na.mean",7,1,3.05769323736953e-06,25.54731820735,0
"dist_to_all_rivers.na.mean",7,1,1.82277066445546e-06,2916.77691193876,0
"ltdr_yearly_ndvi_mean.2002.mean",7,1,1.81135123928928e-06,2439.320896725,0
"gpw_v3_density.2000.mean",7,1,1.71987787217473e-06,65.5977023892039,0
"udel_precip_v4_01_yearly_mean.2002.mean",7,1,1.65948020804072e-06,112.260259513639,0
"dist_to_all_rivers.na.mean",0,1,0.857142857142857,2070.0677885919,0.666666666666667
"srtm_elevation_500m.na.mean",0,1,0.857142857142857,1851.31399608286,0.666666666666667
"srtm_slope_500m.na.mean",0,1,0.857142857142857,2.71357292319187,0.666666666666667
"gpw_v3_density.2000.mean",0,-1,0.857142857142857,315.447106483296,0.666666666666667
"longitude",0,-1,0.857142857142857,36.969203,0.666666666666667
