gef_id,tree.pred,project_location_id,id,type,dist_to_all_rivers.na.mean,dist_to_roads.na.mean,srtm_elevation_500m.na.mean,srtm_slope_500m.na.mean,accessibility_map.na.mean,gpw_v3_density.2000.mean,wdpa_5km.na.sum,treecover2000.na.mean,udel_precip_v4_01_yearly_mean.2002.mean,udel_air_temp_v4_01_yearly_mean.2002.mean,ltdr_yearly_ndvi_mean.2002.mean,propensity,latitude,longitude,Title,identical,source,program_type
5026,-146.548560266,906001224020_11352362,3927,prog,1839.72261315,1568.72537748,689.058997942,0.195802356847,328.723590761,4.46820783615,0.0,0.0,7.05935257905,19.5692697177,1317.51687909,0.140839901615,32.397341,38.111268,MENA: Badia Ecosystem and Livelihoods Project (BELP),906001224020_11352362,prog1vout,LD
3611,574.888284357,906001152887_1529416,4009,land,1077.46692361,3152.48621286,275.978296877,0.383021029083,355.638983813,13.0400104523,0.0,0.0899530785896,15.1333333333,9.825,1542.55061803,0.0105495155965,44.523851,82.740168,PRC-GEF Partnership: Mainstreaming Biodiversity Protection within the Production Landscapes and Protected Areas of the Lake Aibi Basin,906001152887_1529416,prog1vout,LD
2632,68.3986251733,906001153205_6546937,4084,land,1888.50389377,2938.90462354,1144.44667118,0.652532401012,151.482713227,18.5478342592,306.010009766,0.0,16.8507575601,14.3575757513,1182.32163753,0.198638635306,33.741135,-2.652302,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6546937,prog1vout,LD
2632,68.3986251733,906001153205_11178957,4085,land,1564.22819981,2791.70494924,1225.19493236,0.685333387761,145.714987176,25.9320941399,305.320007324,0.0,16.5416666667,14.2333333333,1246.00644152,0.200503702133,33.59967,-2.911161,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_11178957,prog1vout,LD
2632,68.3986251733,906001153205_6545613,4086,land,2229.14137514,6226.90169086,1248.9188208,2.91351841663,320.010681041,3.83843207359,249.569992065,0.0,9.68295231258,19.1436641699,1263.46439047,0.191757765505,32.341346,-1.971342,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6545613,prog1vout,LD
2632,68.3986251733,906001153205_6546313,4087,land,2764.16145479,11765.4008884,1117.00042022,1.91163212772,144.435917705,15.8031243982,282.349975586,0.0603014236293,23.4833333333,14.6416666667,1468.20503286,0.178850097852,34.22959,-1.969191,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6546313,prog1vout,LD
2632,68.3986251733,906001153205_6546400,4088,land,2147.24326208,7055.15864086,1207.84569798,3.26603844259,406.770491175,3.76515669553,300.390014648,0.0,8.90357142654,19.3634920759,1192.94297462,0.208627391498,32.137861,-1.630172,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6546400,prog1vout,LD
2632,68.3986251733,906001153205_6545776,4089,land,2030.42863703,3000.4241951,1075.52008345,0.653009492726,133.730576541,15.4864914207,305.519989014,0.0,21.8748418656,15.7568874176,1333.07979732,0.20977713453,33.807193,-1.875352,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6545776,prog1vout,LD
2632,68.3986251733,906001153205_6546935,4090,land,2367.83768922,5383.95605099,1265.64220028,0.746441034606,260.801204048,3.83843207359,303.75,0.0,15.3135965122,16.1188596208,1212.1913976,0.202878539851,33.102966,-2.646282,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6546935,prog1vout,LD
2632,68.3986251733,906001153205_6546938,4091,land,2301.02857705,9535.21302561,1317.5845343,0.774498713898,324.636075569,26.0319004051,304.779998779,0.0,18.1919571247,13.9824911363,1323.81600878,0.161155549834,33.425075,-3.160042,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6546938,prog1vout,LD
2632,68.3986251733,906001153205_6545975,4092,land,1678.8351353,3229.81534452,1071.248879,0.220672428377,132.461722232,15.7575597763,299.720001221,0.0,18.3663568748,14.9209911826,1180.41000246,0.203108664799,33.78534,-2.403631,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6545975,prog1vout,LD
2632,68.3986251733,906001153205_6546401,4093,land,2737.35352107,3199.18375274,1295.57000585,0.775431552818,169.886306171,3.83843207359,303.549987793,0.0,13.1621212068,18.8507575812,1270.27201105,0.284031780851,33.065701,-2.055201,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6546401,prog1vout,LD
2632,68.3986251733,906001153205_6545517,4094,land,1460.38897043,4056.6964502,944.021825318,0.673570533716,95.2167850775,15.7575597763,168.560012817,0.000668674761956,19.0633970932,14.9451659878,1339.25102849,0.122031314771,33.900646,-2.200362,MENARID: Participatory Control of Desertification and Poverty Reduction in the Arid and Semi Arid High Plateau Ecosystems of Eastern Morocco,906001153205_6545517,prog1vout,LD
5252,-102.201039357,906001223974_11001724,4181,prog,1109.9338992,2152.387365,179.247235861,0.395202715214,298.906431953,60.4848204984,0.0,1.42677434511,77.639415792,29.0823726928,2343.48378838,0.304271551721,11.839024,3.210168,GGW: Third Phase of the Community Action Program,906001223974_11001724,prog1vout,LD
5252,50.8720924733,906001223974_11001725,4182,prog,1433.72293001,2372.01273552,237.163417588,0.687209356413,219.332603243,108.674170661,0.0,3.56740546126e-05,35.1533954516,29.4195008339,1413.34296279,0.353129559571,13.875788,3.108498,GGW: Third Phase of the Community Action Program,906001223974_11001725,prog1vout,LD
5252,-80.0284966656,906001223974_10942957,4183,prog,2472.91982108,2981.44106172,390.086115156,0.356351415847,296.696716875,20.8566655582,0.0,0.0,32.9666666587,28.6333333333,1603.74050518,0.272534757706,14.570508,6.827388,GGW: Third Phase of the Community Action Program,906001223974_10942957,prog1vout,LD
5252,-80.0284966656,906001223974_10942958,4184,prog,3139.11838094,2228.68471241,410.012203992,0.191284702356,215.296679237,98.255293939,0.0,0.0,35.725,28.25,1574.59059481,0.295536279602,14.050159,7.224058,GGW: Third Phase of the Community Action Program,906001223974_10942958,prog1vout,LD
5252,-80.0284966656,906001223974_11184750,4185,prog,2789.40671709,2715.0526854,412.161094556,0.290817967176,130.633222284,103.638387677,0.0,1.66740414543e-05,36.8350380197,28.4020350116,1768.19070151,0.316231079701,13.484159,7.271768,GGW: Third Phase of the Community Action Program,906001223974_11184750,prog1vout,LD
5252,-80.0284966656,906001223974_10943050,4186,prog,1860.56229052,2910.73151503,388.062925891,0.285409523017,230.644567169,93.4008809133,0.0,0.0,35.9676612347,28.3997271448,1628.73839942,0.291705686043,13.881066,7.225448,GGW: Third Phase of the Community Action Program,906001223974_10943050,prog1vout,LD
5252,-56.6692399239,906001223974_11205640,4187,prog,1332.39248961,2143.45525674,374.140165244,0.107383676126,190.381420212,66.5004072769,0.0,0.000224342472864,36.995220209,28.0821838423,1778.12200184,0.251882069086,12.97391,9.260168,GGW: Third Phase of the Community Action Program,906001223974_11205640,prog1vout,LD
5252,-102.201039357,906001223974_11205735,4188,prog,1640.17936971,1895.05370647,210.832677528,0.575308588074,67.8880114092,44.3306981086,0.0,0.0520704247739,42.8416666667,29.625,1593.85207775,0.373296317174,13.257135,2.159058,GGW: Third Phase of the Community Action Program,906001223974_11205735,prog1vout,LD
5252,-558.557087067,906001223974_11154524,4189,prog,1193.07853808,5236.24454174,670.468997284,1.21494535782,888.652678588,0.61710062457,80.5899963379,0.000224842342513,5.34489925638,27.4706519206,1150.11340318,0.18010138584,18.971147,8.310168,GGW: Third Phase of the Community Action Program,906001223974_11154524,prog1vout,LD
5252,-558.557087067,906001223974_11001722,4190,prog,1572.17408619,3017.56355915,453.4065433,0.316892850435,230.584910405,103.59251318,0.0,0.00166037314594,39.575,27.9083333333,1920.64756837,0.245539818223,13.011946,8.538498,GGW: Third Phase of the Community Action Program,906001223974_11001722,prog1vout,LD
5252,-74.0773393523,906001223974_10942955,4191,prog,1344.74735909,1776.67971934,210.260149298,0.354021840671,136.15335333,65.5571394132,0.0,0.00837087744106,47.8333333333,29.7416666667,1804.24173434,0.363503833182,13.079981,2.742108,GGW: Third Phase of the Community Action Program,906001223974_10942955,prog1vout,LD
5252,-558.557087067,906001223974_11002096,4192,prog,799.071628049,1608.83496878,212.462974854,0.304789054714,151.450661101,112.888623531,0.0,0.00079528473914,38.5240740912,29.5462962978,1479.42224029,0.369719568703,13.659482,2.891838,GGW: Third Phase of the Community Action Program,906001223974_11002096,prog1vout,LD
5252,-558.557087067,906001223974_11154526,4193,prog,2432.52584784,3418.74066665,1244.76647231,5.54237371104,1732.75080784,0.617100596428,0.0,0.000330933427759,6.64166666667,25.7166666667,1258.67871372,0.0541176416085,18.019435,8.689338,GGW: Third Phase of the Community Action Program,906001223974_11154526,prog1vout,LD
5252,-558.557087067,906001223974_10303664,4194,prog,2310.08568522,3546.83946187,288.049191882,0.882491870366,447.645856702,33.1290355984,0.0,0.00418889718134,39.7629358703,29.501195381,1556.35448405,0.269759061732,13.407079,0.926838,GGW: Third Phase of the Community Action Program,906001223974_10303664,prog1vout,LD
5252,-80.0284966656,906001223974_11184745,4195,prog,2374.30789833,1746.07342758,372.299053782,0.371689161294,111.732511702,63.6917903372,0.0,0.0,35.4305555593,28.3420634929,1663.21296011,0.321506140722,13.778606,6.884338,GGW: Third Phase of the Community Action Program,906001223974_11184745,prog1vout,LD
5252,-74.0773393523,906001223974_10943033,4196,prog,1416.09085437,2028.34770698,212.327033529,0.485368550062,120.993007596,46.9679893628,0.0,9.51796979053e-05,33.9083333333,29.625,1397.32152578,0.363702554103,13.755845,1.517108,GGW: Third Phase of the Community Action Program,906001223974_10943033,prog1vout,LD
5252,-74.0773393523,906001223974_10342755,4197,prog,1350.0722001,1219.31702343,213.921251044,0.608362554434,12.8866968967,112.592720272,0.0,0.0352385702832,40.6818843404,29.645618447,1502.20500698,0.357186241897,13.4304,2.039608,GGW: Third Phase of the Community Action Program,906001223974_10342755,prog1vout,LD
5252,-80.0284966656,906001223974_11001721,4198,prog,1665.10573047,3782.34098077,474.55400762,0.459801647138,641.826496212,1.41314995289,0.0,9.44329315822e-06,28.4,28.6416666667,1452.65900433,0.203052637382,15.527876,5.656838,GGW: Third Phase of the Community Action Program,906001223974_11001721,prog1vout,LD
5252,-80.0284966656,906001223974_10942959,4199,prog,2627.11808973,6316.50622128,378.820333868,0.502242804154,392.176051142,111.01550293,0.0,2.13530645912e-05,32.6159081579,28.5602567177,1756.90670071,0.246030488622,14.431395,6.167388,GGW: Third Phase of the Community Action Program,906001223974_10942959,prog1vout,LD
5252,-80.0284966656,906001223974_11205327,4200,prog,2791.11345882,1889.43253618,436.559334368,1.39669726975,113.396401484,46.7508207113,0.0,3.08018026925e-05,30.6964285682,29.3428571441,1479.25542582,0.38053441755,14.773203,5.443498,GGW: Third Phase of the Community Action Program,906001223974_11205327,prog1vout,LD
5252,50.8720924733,906001223974_10943047,4201,prog,1455.45764497,2417.46502283,250.454723421,0.55177375536,199.162186014,10.5339926179,0.0,0.0,34.8021287903,29.8522641443,1255.52928922,0.364491732806,14.367261,1.941558,GGW: Third Phase of the Community Action Program,906001223974_10943047,prog1vout,LD
5252,-80.0284966656,906001223974_11002101,4202,prog,2896.70974668,3305.62002922,467.357428604,0.223456652459,125.025650265,39.6012274383,0.0,0.0,21.3833333333,28.7333333333,1497.02609235,0.30201432549,14.024059,8.766558,GGW: Third Phase of the Community Action Program,906001223974_11002101,prog1vout,LD
5252,-558.557087067,906001223974_11184755,4203,prog,2442.45243572,1745.6737328,441.587527454,0.317631059464,198.143625369,109.418998718,0.0,0.00010778284537,42.3806573633,27.9856968638,2013.68645069,0.275734826669,13.3769,7.652278,GGW: Third Phase of the Community Action Program,906001223974_11184755,prog1vout,LD
5252,-74.0773393523,906001223974_10942956,4204,prog,1703.74540481,1803.49304719,248.085520329,0.398784645697,134.415507908,47.0458294672,0.0,0.000553328096391,43.9583333333,29.225,1764.45157333,0.372173827622,13.177995,3.602668,GGW: Third Phase of the Community Action Program,906001223974_10942956,prog1vout,LD
5252,-80.0284966656,906001223974_11002098,4205,prog,2161.19183039,3826.47426424,244.877005996,0.450715304998,266.024717853,27.7087277508,0.0,0.0,29.699524472,30.0575234893,1319.66732138,0.337092654366,14.392801,1.215168,GGW: Third Phase of the Community Action Program,906001223974_11002098,prog1vout,LD
5252,50.8720924733,906001223974_11001726,4206,prog,1495.66589493,8277.22653911,461.691268329,0.29664516352,338.129758949,1.41314995289,0.0,0.0,25.2583333333,28.8166666667,1199.11643788,0.280885947825,15.573406,6.284058,GGW: Third Phase of the Community Action Program,906001223974_11001726,prog1vout,LD
5252,-80.0284966656,906001223974_11154523,4207,prog,1612.7256091,2882.18660042,515.960223753,0.677911677943,322.362301307,0.617100580886,0.0,5.58258463956e-05,9.47613843386,29.9131932184,1223.10436811,0.306889417489,18.387299,7.694608,GGW: Third Phase of the Community Action Program,906001223974_11154523,prog1vout,LD
5252,-558.557087067,906001223974_11001723,4208,prog,2546.90648274,1652.12200011,468.453479385,0.351528819207,141.532789979,120.571415276,0.0,0.00104377473757,43.5870370608,27.9925925931,1782.3116776,0.299753809767,13.293231,8.364058,GGW: Third Phase of the Community Action Program,906001223974_11001723,prog1vout,LD
5252,-80.0284966656,906001223974_11002094,4209,prog,2313.93538119,5600.34085487,238.122804858,0.336474153398,311.324806879,25.1351784113,0.0,0.0,29.5583668491,30.0211426587,1338.35836469,0.317152108331,14.433344,1.189058,GGW: Third Phase of the Community Action Program,906001223974_11002094,prog1vout,LD
5026,-146.548560266,906001224020_8624150,4247,prog,1556.84563765,7042.78682444,889.621090185,0.311476934691,377.145899012,1.83701705933,0.0,0.0,5.25833333333,18.9666666667,1390.49418788,0.129291840332,30.222567,36.623928,MENA: Badia Ecosystem and Livelihoods Project (BELP),906001224020_8624150,prog1vout,LD
3611,574.888284357,906001152887_1529582,4265,land,1356.62699791,3655.91435699,206.961687971,0.214143833214,395.993392962,22.6077641318,0.0,0.0297769347835,15.1333333333,9.825,894.399248959,0.0118738110475,44.740055,82.593498,PRC-GEF Partnership: Mainstreaming Biodiversity Protection within the Production Landscapes and Protected Areas of the Lake Aibi Basin,906001152887_1529582,prog1vout,LD
3611,574.888284357,906001152887_7839075,4296,land,1114.72541238,17767.6493666,195.329875053,0.0621990466353,437.374923514,13.0400104523,0.0,0.00803904632614,14.7934093765,9.32151606812,415.856219163,0.0118187308474,44.756679,82.910168,PRC-GEF Partnership: Mainstreaming Biodiversity Protection within the Production Landscapes and Protected Areas of the Lake Aibi Basin,906001152887_7839075,prog1vout,LD
5449,68.3986251733,906001224026_2251254,4320,prog,1957.40384545,1290.15484627,6.93347052022,0.173799686235,93.2645114802,33.5466272304,12.0799999237,0.320610948889,16.0333333333,28.25,1383.54815339,0.341121087226,16.144815,-15.930111,PSG- Sustainable and Inclusive Agribusiness  Development Project ,906001224026_2251254,prog1vout,LD
3470,-291.928272681,906001153087_1186937,4334,land,150464.398267,160797.341386,5.25338330527,0.0984494698689,382.360739499,171.048954513,142.399993896,10.8812107095,156.787222669,26.769003418,2231.04134369,0.0805946134259,21.902676,88.910168,SLEM/CPP: Sustainable Rural Livelihood Security through Innovations in Land and Ecosystem Management,906001153087_1186937,prog1vout,LD
3952,-80.0284966656,906001224004_2477626,4355,prog,2362.406013,2963.44604315,942.84825519,2.80611951978,446.07915576,0.239504098892,142.289993286,0.0,2.40552845558,24.1642575838,838.783246487,0.263688358286,25.982941,5.910168,MENARID: Conservation of Globally Significant Biodiversity and Sustainable Use of Ecosystem Services in Algeria’s Cultural Parks ,906001224004_2477626,prog1vout,LD
5619,169.427978898,906001224024_379593,4356,prog,1271.86135929,11732.1492277,459.37909924,0.112992973008,346.962653418,11.8741197586,0.0,0.0,19.3776947963,30.1457200524,1223.19660492,0.348468363566,15.463215,34.949978,GGW Sudan Sustainable Natural Resources Management Project SSNRMP,906001224024_379593,prog1vout,LD
3952,-80.0284966656,906001224004_2508584,4359,prog,2458.09246346,4030.87439075,1943.23823207,4.87043353734,150.251260921,0.239504098892,1.0,0.0,9.025,16.5583333333,1012.87388184,0.155077621537,23.06854,5.743498,MENARID: Conservation of Globally Significant Biodiversity and Sustainable Use of Ecosystem Services in Algeria’s Cultural Parks ,906001224004_2508584,prog1vout,LD
2732,161.812638509,906001153077_128226,4395,land,2600.16198345,1497.54527691,1463.77074374,3.52653685584,17.3947284188,177.800598145,0.0,0.0090770525339,31.5876983751,15.4126984239,1599.52332507,0.068034851732,34.205211,46.975168,MENARID: Institutional Strengthening and Coherence for Integrated Natural Resources Management,906001153077_128226,prog1vout,LD
2631,10.3821265583,906001152923_250745,4416,land,3154.3343092,5008.92121077,1098.92757582,6.97530125119,319.813840153,49.6459527703,0.0,0.00011454201765,10.4429825382,21.1868421508,1310.96057338,0.0893819624845,30.225454,35.351608,MENARID: Mainstreaming Sustainable Land and Water Management Practices,906001152923_250745,prog1vout,LD
5026,10.290628267,906001224020_247579,4417,prog,1205.95329297,4338.43674153,659.831730146,0.180344526512,419.625478749,4.46820783615,207.479995728,0.0,9.54758217539,19.8940810552,1155.27376309,0.282556596837,32.499862,37.876408,MENA: Badia Ecosystem and Livelihoods Project (BELP),906001224020_247579,prog1vout,LD
5215,-102.201039357,906001223988_2392594,4477,prog,2855.69967173,2032.45598689,371.966994965,0.822586467992,132.860368332,14.9058920873,1.0,12.8631217569,93.5916666667,26.4916666667,2856.2401835,0.257474640792,9.704023,2.590338,GGW: Forests and Adjacent Lands Management Project,906001223988_2392594,prog1vout,LD
5215,-102.201039357,906001223988_2392769,4478,prog,1179.04552067,3466.26504605,381.058764811,0.831360149902,172.099104578,20.1642745775,81.8499984741,13.274666095,80.95,27.5333333333,2786.91886921,0.323570364891,10.236596,1.769088,GGW: Forests and Adjacent Lands Management Project,906001223988_2392769,prog1vout,LD
5215,-102.201039357,906001223988_2391077,4479,prog,2323.55298567,6936.72341117,294.172865919,0.928516982938,295.206982629,21.1772990259,198.509994507,22.6923137225,90.4583333333,26.975,2426.06727725,0.323548227289,8.547444,2.598358,GGW: Forests and Adjacent Lands Management Project,906001223988_2391077,prog1vout,LD
5215,-102.201039357,906001223988_2393983,4480,prog,1891.70277486,9778.77995347,254.417071533,0.655958079126,715.718251222,25.937579452,260.140014648,9.16118342427,82.465505215,28.8498150555,2765.76084612,0.362474382935,11.413102,3.143078,GGW: Forests and Adjacent Lands Management Project,906001223988_2393983,prog1vout,LD
5215,-102.201039357,906001223988_2392707,4481,prog,1420.93919099,11437.1973622,311.149350885,0.733724713521,747.629483538,11.3318240626,248.869995117,25.5110979713,94.55,26.8333333333,2736.29540572,0.215388242933,8.616727,1.695658,GGW: Forests and Adjacent Lands Management Project,906001223988_2392707,prog1vout,LD
5215,-102.201039357,906001223988_2391030,4482,prog,1657.58603257,4281.52749788,303.357710087,0.671165949269,353.421841691,17.7961052075,259.260009766,12.5770771041,93.981019934,27.877403279,2829.41818795,0.462369709764,10.443757,3.155938,GGW: Forests and Adjacent Lands Management Project,906001223988_2391030,prog1vout,LD
5215,-102.201039357,906001223988_2390953,4483,prog,1609.95470496,8602.41708627,269.425177406,1.06298662349,290.986268601,11.5173597336,258.089996338,19.6185491539,92.4974457204,26.5014793092,2755.48104765,0.371850160146,8.899659,2.103158,GGW: Forests and Adjacent Lands Management Project,906001223988_2390953,prog1vout,LD
5215,-102.201039357,906001223988_2391606,4484,prog,1761.83292733,7165.48969716,269.127108139,1.1829689939,458.343159608,18.9096314569,229.619995117,12.2121340228,83.9156717742,28.548951857,2869.88123817,0.392305178872,10.957834,3.146528,GGW: Forests and Adjacent Lands Management Project,906001223988_2391606,prog1vout,LD
5215,-102.201039357,906001223988_2394825,4485,prog,2483.24061399,2350.87698513,461.533202447,1.77746354139,129.938891973,20.9755375405,2.0,10.7228615811,80.95,27.5333333333,2761.94917149,0.293879171267,10.268217,1.592918,GGW: Forests and Adjacent Lands Management Project,906001223988_2394825,prog1vout,LD
5215,-102.201039357,906001223988_2391376,4486,prog,2716.04002718,3362.07834602,317.40654987,0.88258696319,176.921202021,12.521823447,35.3499984741,18.0485242204,90.4583333333,26.975,2565.6712591,0.231783366957,8.748246,2.528818,GGW: Forests and Adjacent Lands Management Project,906001223988_2391376,prog1vout,LD
5215,-102.201039357,906001223988_2395638,4487,prog,1612.28736213,11384.6824127,285.861458653,0.501329466171,549.361292088,12.8075304031,259.559997559,12.4297732812,85.948333285,28.0333333338,2738.18844333,0.40844445223,10.686346,2.324188,GGW: Forests and Adjacent Lands Management Project,906001223988_2395638,prog1vout,LD
5215,-102.201039357,906001223988_2395754,4488,prog,3070.17167438,3555.66525358,241.737804197,0.764545449078,330.9205198,22.6235924078,250.369995117,23.5128850075,94.3666666667,26.9916666667,2659.06596017,0.320122135379,8.158653,1.660168,GGW: Forests and Adjacent Lands Management Project,906001223988_2395754,prog1vout,LD
4709,-102.201039357,906001223992_2368016,4493,prog,857.234181544,6771.42978645,114.824299587,0.665207603697,196.926461759,50.5295363842,128.570007324,16.880814258,104.604761889,27.1214285721,2615.95842548,0.165693491328,7.142196,1.343498,GGW: Integrated Disaster and Land Management (IDLM) Project,906001223992_2368016,prog1vout,LD
4709,-102.201039357,906001223992_2368638,4494,prog,1884.47490203,2166.41497775,305.023598776,0.831267251419,107.06789787,22.1203795516,221.940002441,23.2831411312,105.875,27.2083333333,2684.20001811,0.325282064515,8.575227,1.260168,GGW: Integrated Disaster and Land Management (IDLM) Project,906001223992_2368638,prog1vout,LD
2709,242.211363966,906001153173_2472259,4556,land,2617.09669961,7110.72363053,447.836376294,2.44251878017,285.896364365,53.7729135361,0.0,0.180521265196,36.9375,18.6833333333,1360.10724527,0.0789257464421,36.13846,9.410168,MENARID: Support to Sustainable Land Management in the Siliana Governorate,906001153173_2472259,prog1vout,LD
4080,68.3986251733,906001192325_11184809,4576,mfa,10743.9755747,2886.15367861,4.19276321736,0.122344226254,298.92125805,68.3704827318,254.520019531,2.26744346445,,,1501.83437902,,13.727476,-16.844231,SPWA-BD: Participatory Biodiversity Conservation and Low Carbon Development in Pilot Ecovillages in Senegal,906001192325_11184809,prog1vout,LD
5026,-129.271351333,906001224020_10861949,4611,prog,893.636254871,1925.85322243,516.83529445,0.303862203213,157.229982228,90.8454170932,81.0200042725,5.00923834416e-05,11.5,19.7916666667,1055.09474118,0.254758942186,31.727188,36.742618,MENA: Badia Ecosystem and Livelihoods Project (BELP),906001224020_10861949,prog1vout,LD
5292,68.3986251733,906001224000_2542995,4652,prog,2364.59346085,1959.66463572,496.403747647,0.827725192848,75.4748526102,306.448456139,0.0,0.0510584378143,30.4001788938,18.6496322376,1334.79130229,0.294458858785,31.394379,-8.423162,MENA: Morocco GEF Social and Integrated Agriculture (ASIMA),906001224000_2542995,prog1vout,LD
5292,68.3986251733,906001224000_2597554,4653,prog,5747.25789278,4323.66778096,2054.95804384,5.96188400953,289.069466803,27.2146993587,252.920013428,0.00208007566076,24.0666666667,14.4416666667,1420.22947056,0.475025052725,30.56195,-7.589831,MENA: Morocco GEF Social and Integrated Agriculture (ASIMA),906001224000_2597554,prog1vout,LD
5215,-102.201039357,906001223988_11280436,4681,prog,1737.04143315,1668.96745441,157.420753773,0.82469558067,130.437626959,40.8537863268,20.0,13.6685753213,92.9666666667,27.0666666667,2471.09535818,0.220081616335,7.783225,2.011208,GGW: Forests and Adjacent Lands Management Project,906001223988_11280436,prog1vout,LD
3470,-291.928272681,906001153087_1255691,4700,land,10289.6749117,94431.3858653,85.7802936749,3.51962447502,236.776755992,25.2887306213,0.790000021458,88.525327598,210.041666667,26.2416666667,2726.72831036,0.0125837942897,11.741416,92.563708,SLEM/CPP: Sustainable Rural Livelihood Security through Innovations in Land and Ecosystem Management,906001153087_1255691,prog1vout,LD
3470,-291.928272681,906001153087_1263069,4701,land,51095.4007346,26832.6449074,55.9822807312,2.08956050062,508.174952484,25.2887306213,0.019999999553,84.1085434104,232.690125157,27.6790578419,2677.70855007,0.0145137630272,12.407441,92.743498,SLEM/CPP: Sustainable Rural Livelihood Security through Innovations in Land and Ecosystem Management,906001153087_1263069,prog1vout,LD
3470,-291.928272681,906001153087_1202951,4796,land,2482.47660585,2161.38856939,7.8909724019,0.165515021796,148.31036712,893.961621962,0.0,1.46125290376,150.43907975,26.1795988309,2753.09698079,0.157339037713,22.901988,88.910168,SLEM/CPP: Sustainable Rural Livelihood Security through Innovations in Land and Ecosystem Management,906001153087_1202951,prog1vout,LD
5026,-129.271351333,906001224020_246867,4817,prog,1288.75473032,3580.87384313,528.520909278,0.306185227917,178.3723048,74.3094198814,28.5200004578,0.0,11.5,19.7916666667,1097.66497086,0.208300398522,31.651023,36.667758,MENA: Badia Ecosystem and Livelihoods Project (BELP),906001224020_246867,prog1vout,LD
5026,-17.4365735118,906001224020_11395454,4889,prog,2115.15598309,2051.53982816,553.707280559,2.59547514697,54.1317997998,408.164532638,30.030002594,22.1671095205,107.223036053,10.5032425237,2563.81265856,0.0673639692589,46.285585,6.185818,MENA: Badia Ecosystem and Livelihoods Project (BELP),906001224020_11395454,prog1vout,LD
5423,161.812638509,906001224022_11395453,4897,prog,2735.47704944,1205.10212499,22.1014984995,0.826203443014,8.96461208129,1722.89235542,4.22000026703,0.479738947165,31.4166666667,19.6833333333,1100.89031976,0.341720540847,36.724936,10.119858,"GGW: Building Resilience Through Innovation, Communication and Knowledge Services (BRICKS) Project",906001224022_11395453,prog1vout,LD
5449,68.3986251733,906001224026_2247532,4946,prog,2154.27392445,2424.65328048,3.46987185433,0.139560109611,46.8610538742,160.185461472,43.7799987793,0.167713058118,22.3549006422,26.4685761591,1407.29029561,0.367716463273,15.969067,-16.556501,PSG- Sustainable and Inclusive Agribusiness  Development Project ,906001224026_2247532,prog1vout,LD
5449,68.3986251733,906001224026_7910301,4947,prog,1526.61287638,1864.0088965,4.05293229577,0.151103701055,49.4352298107,179.291496223,34.9799995422,0.296308520484,22.4469372184,26.4680410627,1565.42295917,0.354185479338,15.968527,-16.515791,PSG- Sustainable and Inclusive Agribusiness  Development Project ,906001224026_7910301,prog1vout,LD
3472,-62.7476232968,,5809,ext_bio,2391.55474323,2969.17700893,435.123028969,2.06888616784,192.183965492,129.648059995,230.610015869,23.6864539448,118.825,23.25,3357.96720561,0.219433619719,22.296905,78.001564,SLEM/CPP: Integrated Land Use Management to Combat Land Degradation in Madja Pradesh,5809_ext_bio,prog1vout,LD
3472,-638.000847011,,5810,ext_bio,2756.86930164,2241.6845584,721.792524884,4.82186951279,192.972469613,102.074787617,275.679992676,25.5263559735,101.16899095,25.4336665018,3266.42899195,0.345233144553,22.421575,78.331688,SLEM/CPP: Integrated Land Use Management to Combat Land Degradation in Madja Pradesh,5810_ext_bio,prog1vout,LD
3472,-62.7476232968,,5811,ext_bio,1689.04693849,2658.2373613,526.717917123,4.84871255373,192.0391924,77.69162275,241.88999939,31.9250578231,107.323323691,24.6369864144,3563.20558382,0.23487224002,22.386117,78.120623,SLEM/CPP: Integrated Land Use Management to Combat Land Degradation in Madja Pradesh,5811_ext_bio,prog1vout,LD
